Review,Rating,Likes,App Version,Review Date
"Game sampah dark sistem mulu!! Bentar lagi juga bangkrut game ini karna sistem macthmaking nya yg rusak!! Liat aja rating nya semakin ancur!! Itu karna uda banyak player yg pindah game lain yg masih bagus sistem macthmaking nya, kenapa banyak player yg unsintal & pindah game karna game ini gak pernah dengar keluhan player!! Sistem macthmaking bagus jika kalian rajin top up saat kalian jarang top up liat aja pasti kena dark sistem mulu!!",1,82,1.9.16.9839,2024-09-15 18:30:59
"Gamenya lost strike sampai 10 x lebih tapi tidak ada perubahan sama sekali ini game atau bot ya? dan tim tidak kompak pada saat main rank!!! Tolong di perbaiki lost strike pada game ini, tolong cari tim yang jagoooooo!!!! Tolong gua ke imortal plissssss!!!!",1,66,1.9.16.9839,2024-09-12 17:48:45
"Saya bertahun² lamanya bermain Mobile Legends tapi,apa yang saya dapatkan?bukannya dapat yang terbaik malahan saya dapat pengalaman yang saangat tidak tidak memuaskan,mulai dari system,sinyal,tim,kehokian,bahkan yang paling membuat saya kesal adalah server eror secara tiba² ketika mau mendapatkan kemenangan,padahal dari awal match baik baik saja.Tolong MONTOON segera diperbaiki semua permasalahan yang saya sampaikan.Sekian Terimakasih!🙏🙏🙏",2,48,1.9.16.9839,2024-09-11 07:10:15
Di sini kalau terasa tersinggung saya mohon maaf. di karnakan game ini di tahun 2024 sudah menjadi game sampah sekali. Jadi pas main tiba tiba sinyal/koneksi saya tiba tiba lemot padahal sudah menggunakan Wi-Fi tapi masih leg jadi. Jadi harus di perbaiki. Kalo sudah bagus maka saya kasih bintang lima. Hanya itu yang bisa saya katakan (TERIMA KASIH),1,61,1.9.16.9839,2024-09-12 11:34:50
terlalu buruk setiap war pasti afk mulu..paket banyak pun selalu kembali ke menu awal...capek main nya...udh dpat kridit score nya susah...tolong yg bijak lah monton...jgn mengecewakan player mu monton...coba perbaikin sistem nya yg lebih baik agr player² yg lain lebih puas n senang bermain....,1,12,19.2.11.103,2024-09-20 07:54:36
parah maen MLBB masih ajah ada yang pake cheat lag yang lag cuma saya sendiri rekan tim tidak jaringan WiFi+data masih lag coba ulangi login malah ga bisa masuk nyoba di mulai ulang/mati daya hp tetep ga bisa masuk game rusak.,1,100,1.9.16.9839,2024-09-13 16:51:39
"Gila sih udah 4,5 gb aja makin kesini kapasitas makin gede Lag mulu kalo di in game padahal jaringan bagus, Gw dc sampe 2 kali parah, tolong lah perbaiki jangan hero sama skin di banyakin Yang ga penting buat gw kek magic chest mending di pisah aja biar ga terlalu berat kapasitas nya, player lain pasti ke ganggu dengan hp yang ramnya minim Lama lama bakal banyak yang hapus game ini kalo gini terus, tolong buatin untuk memper bagus sinyal, menurut gw sekarang tampilan nya jelek",5,0,1.9.16.9839,2024-09-21 13:46:14
"Sistem mute chat jelas tanpa review, asal mute berdasar laporan tanpa melihat isi chat. Jadi yang diuntungkan adalah player yang asal main aja tanpa melihat map juga kondisi teman satu tim, dan yang dirugikan adalah mereka yang main dengan memperhatikan map dan mau memberi tahu posisi. Seharusnya sistem chat juga harus ditinjau dulu, jangan hanya modal ACC player yang baperan saat diberitahu saat harus memperhatikan map dan posisi tim.",1,117,1.9.16.9839,2024-09-09 13:10:20
"Tolong lah untuk developer nya cuma 1 yang bikin saya malas main game ini yaitu masalah match nya, saya selalu dapat tim yang nub tidak bisa main, Ahirnya saya selalu kalah, masa iya saya main 10X menang cuma 3 kali... Jadi tolong lah untuk developer nya di perbaiki masalah match nya, jangan terlalu menyiksa",1,120,1.9.16.9839,2024-09-09 06:40:20
"Game yang sangat amat memicu emosi karena apa?Sistem AI yg katanya sudah di kembangkan namun apa kenyataanya yg ada hanya lose streak dan los streak terus menerus.satu tim dengan tier yang lebih rendah,satu tim dengan feeder,AFK,dll.untuk kedepannya lebih di maksimalkan saja komposisi tim dan musuh agar seimbang. apalagi hukuman untuk orang yang afk harus lebih di perketat seperti ban misalnya.",4,2,19.2.11.103,2024-09-21 11:38:45
"Saya pemain solo kenapa selalu dapat Tim yang tidak seimbang dalam 10 pertandingan paling 2 pertandingan yg bisa menang sisanya kalah, banyak pemain yg sengaja mengalah/sebelumnya apakah itu akun jokian. Untuk moonton tolong diperbaiki lagi sistemnya banyak darksistem",1,122,1.9.16.9839,2024-09-10 11:15:42
"semakin update makin lag, suka ke relog sendiri saat battle, kata ny karna memo penuh? wait memo gua masi banya and fine fine aj, sama jaringan gua jg bgs tapi kok gini ya pdhl ni game satu satu ny, pliss moonton perbaiki bug ny donk🙏🙏🙏",4,0,1.9.16.9839,2024-09-21 16:48:08
"Game nya sih bagusss, tapi terkadang bikin emosi ya karna ngeleg pas main jadi kalah jadi buat moonton ngeleg yg biasa pas ada di pas main kumohon hilang kan dan kumohon promo dan diskon nya lebih murah lagi kan banyak orang yg ga bisa beli2 jadi bagusin promo ya dan dikon nya Makasih",5,6,19.2.11.103,2024-09-19 21:46:01
"kalau cuma event HOK lebih baik, kalau dari Pembagian TIM HOK lebih Baik, jika ML dibandingkan HOK 90% lebih baik HOK, udah pembagian TIM ga stabil, surend tiba2, Dikasih TIM komputer, kalau ga niat mbuat game, hapus aja game ini, ga ada perubahan dari setiap seasons, makin parah TIM Bootnya, buat emosi, event yang dibagikan udah lama, ga ada yg menarik tentang game ini, dari segi TIM, Permainan, jaringan, semua diatur sistem, jika ini berkelanjutan akan banyak ninggalin ML, pantas banyak pindah",1,54,1.9.16.9839,2024-09-15 13:16:49
"Beri tim tuh yang ngotak woi dari dulu nggak pernah bener dapet tim, benerin dulu sistem nya bukan nambah skin Mulu patesan kalah sama game sebelah bukannya di perbaiki malah tambah hancur sistem nya, tolong perbaiki lagi saya main dari 2018 sampai sekarang nggak pernah dapet tim yang sepadan dapetnya dark sistem Mulu, yang bilang nggak ada dark sistem berarti buta, sinyal juga perlu di perbaiki lagi bukannya nambah skin Mulu sistem lu bagus player juga bagus. Game lu jelek karna ulah lu sendiri",1,14,19.2.11.103,2024-09-20 00:33:20
"Makin kesini makin agak rusak ya,ketika saya memulai bermain rank kenapa ya selalu loading nya ngebug atau gabisa memasuki game nya sering terjadi hingga credit score saya selalu rendah apakah tidak bisa lebih di perbaiki game ini ya",5,0,1.9.16.9839,2024-09-21 09:19:11
Game sampah jelek . disetting agar kalah terus menerus player.otak tim moba semua otak matchmaking.Jaringan sudah di aktifkan tetap lag ketika serang lawan. Jika lawan serang tidak ada lag. Game tidak bagus Hero player di bikin lemah dan tidak kuat Ketika serang lawan. Jika lawan serang Hero mereka kuat Game sampah moba,1,36,1.9.16.9839,2024-09-14 16:10:14
"Gamenya seru banget!! Tapi tolong bugnya jangan kaya gini, pas lagi main tiba tiba lag jadi harus ulang terusnya lagi pas masuk lagi malah katanya afk tolong moonton semoga diperbaiki lagi 🙏🙏😅",5,0,1.9.16.9839,2024-09-21 05:22:05
"Game rusak Banyak bug sana sini Makin hari makin banyak bugnya Sebagai contoh ada bug Hero, bug damage, bug sinyal, bug dark sistem, dan sebagainya Akhir-akhir ini server nya ngelag parah padahal sinyal bagus, dan tolong tambahkan fitur maju mundur vidio reply agar mempermudah konten kreator untuk membuat vidio",4,58,1.9.16.9839,2024-09-17 15:40:02
Game nya udah bagus cuman karena keseringan di update banyak nyitak ruang penyimpanan Khusus nya pengguna hp yang punya 2 ram! ..Pas lagi asik asik war malah ngelag Jadi nggak seru main nya Tolong di bantu min...🙏 update nggak masalah asalkan jangan bkin ruang penyimpanan penuh.. ujung ujungnya ngelag,2,11,1.9.16.9839,2024-09-17 00:06:03
"Systemnya aneh,.losetrik trs Makin kesini makin aneh, seperti sudah ada yg mengatur menang kalahnya, jadi misal sudah winstreak 5x, bisa lose sampai 8x, game settingan.",1,26,1.9.16.9839,2024-09-17 09:42:36
perbaiki bug tidak dapat mengunduh konten setelah update setiap mau mengunduh konten selalu stuck di pengunduhan fitur dasar jaringan gw oke² aja buka apk lain lancar udah coba pakai wifi juga tetep ga bisa ini udah dari 2 bulan lalu kirain setelah update bakal difix eh malah blum di fix damn,1,12,19.2.11.103,2024-09-20 12:58:35
"Game paling bobrok, matchmaking paling buruk yang pernah ada. Pembagian lane tidak seimbang. 1 tim all roamer, tidak memiliki pengalaman untuk mengisi role yg dibutuhkan, tidak bisa disebutkan lagi. Rating 1/10 untuk matchmaking lebih baik game HOK. Tidak ada hukuman yang bisa membuat player yang sengaja bermain buruk, terutama akhir season.",1,62,1.9.16.9839,2024-09-17 16:12:31
"Game ini memiliki mekanisme game yang menarik dan banyak event² keren, sukses selalu untuk moonton dan saran dari saya tambahkan fitur memilih Lane sebelum match agar dapat bermain sesuai dengan Lane yang dipilih.",5,0,19.2.11.103,2024-09-21 09:29:13
"Game yg sangat menyenangkan untuk di mainkan bersama dengan teman teman dan tentu saja dengan grafik yg sangat luar biasa bagus dan juga skin hero yg memanjakan mata, tidak lupa juga banyak ivent skin garis yg sangat luar biasa 😍",5,0,19.2.11.103,2024-09-21 09:42:58
"Sistem matchmaking rusak sekali lose streak Lang sung lose streak terus menerus sistem matchmaking sekarang lebih parah daripada yang dulu ,plis moontoon banyak player ngeluh tentang matchmaking ini , gak pernah ada upadate untuk sistem matchmaking , mobile legend gua kasih bintang 1 karena game dengan matchmaking paling curang bug terbanyak dan tidak bisa mengatasi matchmaking dengan benar, sinyal ngeleg mulu gak stabil,",1,70,1.9.16.9839,2024-09-15 12:37:53
"Kepada semua pengguna apk mobillegend,lebih baik kurangi bintang nya,karena game nya makin rusak,jelek,sinyal kadang lag,jaringan kartu bagus juga,ms nya suka merah2.. Mending cari game moba yg lain,yg lebih bagus dari buatan moonton.. Karena moonton nya sering draksystem,ngasih lawan gk ngotak,gk seimbang sama tim kami,lawan di buat oper power tim kita dibuat troll..",1,66,1.9.16.9839,2024-09-12 03:45:32
"Gamenya udah bagus tapi menurut gw lebih baik di tambahkan sistem Pertarungan dalam satu tingkat ( jika bermain di rank epic 2 maka hanya akan bertemu dengan lawan epic 2 ). Ini berguna banget karena yang pasti kasian buat yang rank epic 2/3 ketemu epic 1/bahkan bisa legend, karena menurut saya banyak player yang masih baru naik ke epic, sudah merasakan hal yang seharusnya belum dirasakan, kayak, player bekas mhytic, legend dll, sekian dari saya semoga bisa membantu MLBB lebih baik🙏",4,2,19.2.11.103,2024-09-19 06:52:18
"Game dungu, seiring berjalan waktu keseimbangan matchmaking (di mode solo) semakin rusak, ada player trol harusnya bisa di detect (saran), dan lagi tak ada kompensasi. Main full MVP lose, ada event skin pun tak berharap dapat skin, hanya ingin main dengan adil, tapi kenapa setiap main orang"" dungu selalu diberi satu tim dengan saya? Apa benar tim yang mengurus sistem sudah bekerja keras? Jangan bercanda game dungu, sungguh lelucon.",1,31,1.9.16.9839,2024-09-16 14:24:56
"teman tim saya sangat buruk dalam pertandingan, sehingga menyebabkan kekalahan dan tidak ada kemungkinan untuk menang, jadi dimohon untuk moonton agar dapat menyesuaikan lane beserta wr dan kemampuan untuk pertarungan yang adil, bisa saja orang malas main mobile legends karena hal tersebut karena baginya sangat susah untuk meraih kemenangan, dan satu hal lagi jangan berikan orang lose streak menggunakan satu hero terus menerus karena sangat susah untuk menaikkannya lagi",1,96,1.9.16.9839,2024-09-09 20:17:46
Pembuatan sistem yang buruk kepada saya selalu mendapatkan rekan tim yang tidak seimbang dengan pengalaman bermain berserta tingkat kemenangan pertandingan saya bukan lawan yang susah melainkan tim yang sama dapat bagaikan computer bahkan computer pun lebih pintar,1,76,1.9.16.9839,2024-09-13 17:52:37
Satu kalimat buat game ini...Ko*tol Game sampah wajib uninstal...udah pake hape RAM 16 dan wifi lancar...diawal game sinyal hijau giliran dipertengahan dibuat merah kuning...sampe gk bisa gerak...masa gk boleh naik rank...sampah ini game...udah gk cocok buat dimainin...permasalahan dari dulu sampe sekarang tetep sama dimana sinyal tiba2 merah dan kuning...cheater makin banyak...penindakan gk ada...klo gk mampu perbaikin udah tutup aja game nya...,1,70,1.9.16.9839,2024-09-14 07:56:53
Kenapa saya kasih bintang 3 karena ada player yang bikin lag ke wifi tim musuh pliss lah min montoon coba perhatikan player pasti ada cheat lag wifi tadi saya main di rank waktu di lend of down ada player yang cheat lag wifi sampai sinyal merah terus padahal sinyal saya turun sama sekali pliss bantuin min montoon dan coba perbaiki lagi jaringan nya pliss 😭😭😭,3,0,19.2.11.103,2024-09-21 06:37:06
"Suka keluar sendiri , dan pas selesai pertandingan suka ngebak, tidak bisa masuk loby, sedangkan hp saya samsung A73 5G, ramnya 16Gb. Masa suka RESTART sendiri",2,21,1.9.16.9839,2024-09-21 18:44:00
Min tambahin pengaturan buat save custom hud di perangkat dong males banget buat setting ulang kalo mau main lagi(download ulang) harus setting dari awal. gua tambahin bintang karen req gua ttg hud udh di add dan mungkin utk sistem matchmaking masih kadang berat sebelah tapi okelah itu up to playernya jga,4,0,19.2.11.103,2024-09-21 11:36:36
Tim tidak seimbang dengan musuh entah kenapa saya sebagai player solo sangat terganggu dengan sistem seperti ini tim tidak konsisten sementara musuh sangat jauh sekali di banding kan dengan tim saya lebih baik saya bermain game lain karena di game ini tidak bisa menghilangkan rasa stres namun menambahnya berkali kali lipat saya sudah muak dan frustasi semoga kedepannya game ini bangkrut jika tidak menyeimbangkan pertandingan ini,1,62,1.9.16.9839,2024-09-13 13:55:30
"Game sudah cukup bagus, bug beberapa sudah di fix, skin dan interface bagus, hanya jelek saat pemilihan player di ranked dan classic, mengapa player dengan rank rendah dan bermain buruk dipertemukan dengan player rank tinggi dan bermain bagus, sangat tidak adil, mohon diperbaiki",4,2,19.2.11.103,2024-09-21 12:39:13
Game nya bagus tapi ada yang bikin aku kecewa 1.akun ku yang dulu gak bisa dibalikin 2.banyak drak sistem 3.jaringan nya suka nge-lag padahal wifinya lancar. Udah segitu dari saya tolong di apdet lagi yang bagus ya montoon kurangin drak sistem nya!!!!!! Sekian terimakasih 🙏🏻😺,4,66,1.9.16.9839,2024-09-16 09:36:40
"Game bagus,tapi kenapa kalian tidak bisa memperbaiki masalah jaringan padahal data saya banyak hp saya jga bagus tapi kok dalam game suka lag yah ping nya naik turun bikin susah bermain jdi tolong di perbaiki jaringan nya yah monton agar player bisa senang itu aja saran gw terima kasih",3,2,1.9.16.9839,2024-09-19 13:32:55
"montonnn! kenapa setiap gwe udah di game sering logi ulang sendiri , dan bintang nya jadi hilang , Lo ga ngehargain apa tiap hari gw ngepush , padahal sinyal gwe bagus dan lancar , gwe kira ini gem lebih baik dari pada gem sebelah , ternyata lebih baik gem sebelah.",1,12,1.9.16.9839,2024-09-18 22:24:22
"Sistem matchmaking ga adil, sya sebagai player solo merasa dirugikan karna seringkali mendapatkan tim yang jelek sedangkan tim lawan bagus, jadi tolong perbaiki sistem matchmaking nya, contoh seperti game sebelah, ayolah monoton perbaiki sistem matchmaking kalo mau player nya bertahan di ml",1,102,1.9.16.9839,2024-09-05 16:32:11
"Semenjak adanya skin gratis,system maennya GK imbang tim saya selalu di kasih bot, saya sebagai pemaen solo sangat mengeluh atas dasarnya selalu di kasih tim yang kaya awal baru maen, sedangkan musuh selalu di kasih yang overs power, saya sangat kecewa atas system seasoan sekarang semoga di perbaiki atas system macht",2,4,1.9.16.9839,2024-09-18 17:13:46
Saya menyukai game nya game nya seru dan juga bisa menghilangkan rasa bosan tapi saya sengaja memberi bintang 3 karena setiap saya main rank saat saya tinggal 1 bintang untuk masuk legend saya malah di kasih tim yang tak mempedulikan tim walaupun update nya banyak sekali skin mahal gratis tetapi saya tidak menyukai sistem permainan ini :(,3,10,1.9.16.9839,2024-09-14 11:42:54
"Sistem match nya masih kacau, gw main lose streak 20X beruntun tanpa menang, itu pun dalam 3 hr. Saat ini sudah 2 minggu gw masih lose streak, meski ada menang kalahnya juga, tapi kalah lebih banyak. Sepertinya gw di jadikan tumbal dark sistem supaya player lain rank nya naik sampe mytic immortal. Lucu emg moonton, gw yakin komentar ini gk bakal di balas, apalagi di baca. Klo misal komen gw nyampe, pesen gw cuma 1, klo bikin match itu yg seimbang.",1,11,1.9.16.9839,2024-09-19 15:53:56
